street address,neighbourhood,latitude,longitude,price,bedrooms,bathrooms,geometry,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,hospital_best_buffer_area_0.5_values,railway station_best_buffer_area_0.5_values,school_best_buffer_area_1.5_values,supermarket_best_buffer_area_0.5_values,bus stop_best_buffer_area_1.5_values,pub_best_buffer_area_0.5_values,restaurant_best_buffer_area_1.5_values,cafe_best_buffer_area_1.5_values,dentist_best_buffer_area_0.5_values,fast food_best_buffer_area_0.5_values,kindergartens_best_buffer_area_0.5_values,malls_best_buffer_area_0.5_values,play ground_best_buffer_area_0.5_values,post office_best_buffer_area_0.5_values
8 - 275 van dusen boulevard,etobicoke city centre,43.63981,-79.529475,1099000,3,2.0,point (-79.529475 43.63981),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,0,0,10,0,132,0,28,11,0,0,0,0,0,0
1202 islington ave,etobicoke city centre,43.643159,-79.523086,1199000,3,2.0,point (-79.523086 43.643159),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,0,1,12,1,100,2,26,9,0,8,0,0,0,0
2405 - 36 zorra st,etobicoke city centre,43.619778,-79.521779,600000,3,2.0,point (-79.521779 43.619778),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,0,0,1,1,76,1,11,11,0,6,0,0,0,0
412 - 17 zorra st,etobicoke city centre,43.621925,-79.522357,475000,1,1.0,point (-79.522357 43.621925),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,0,0,1,1,67,1,11,11,0,6,0,0,0,0
317 - 1 michael power pl,etobicoke city centre,43.644648,-79.530789,479000,2,1.0,point (-79.530789 43.644648),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,0,0,12,0,134,2,26,11,0,6,0,0,0,0
209 - 17 zorra st,etobicoke city centre,43.621925,-79.522357,629000,2,2.0,point (-79.522357 43.621925),3158,632,935,187,1333,267,890,178,3445,7335,3365,3305,1915,725,3610,8710,3775,2885,580,540,0,0,1,1,67,1,11,11,0,6,0,0,0,0
21 groverdale rd,etobicoke west mall,43.650171,-79.575026,1275000,3,2.0,point (-79.575026 43.650171),790,158,313,63,267,53,210,42,1930,4100,1575,1205,605,185,1995,4725,1625,910,225,115,0,0,15,0,77,0,3,4,0,2,0,0,0,0
10 eva rd #601,etobicoke west mall,43.641355,-79.562771,680000,3,2.0,point (-79.562771 43.641355),790,158,313,63,267,53,210,42,1930,4100,1575,1205,605,185,1995,4725,1625,910,225,115,0,0,5,0,76,0,4,5,0,1,0,0,0,0
1205 - 6 eva rd,etobicoke west mall,43.639707,-79.563077,509000,1,1.0,point (-79.563077 43.639707),790,158,313,63,267,53,210,42,1930,4100,1575,1205,605,185,1995,4725,1625,910,225,115,0,0,7,0,81,0,5,5,0,2,0,0,0,0
10 deerlick ct #518,fenside-parkwoods,43.759433,-79.332085,599990,2,2.0,point (-79.332085 43.759433),1069,214,512,102,313,63,244,49,3830,7140,2570,1790,1000,270,3950,8145,2465,1545,290,210,0,0,12,0,71,0,8,3,0,0,0,0,0,0
70 pynford cres,fenside-parkwoods,43.758039,-79.318002,1029888,6,2.0,point (-79.318002 43.758039),1069,214,512,102,313,63,244,49,3830,7140,2570,1790,1000,270,3950,8145,2465,1545,290,210,0,0,14,0,66,1,6,4,0,0,0,0,0,0
301 - 1350 york mills rd,fenside-parkwoods,43.763222,-79.319141,549900,2,1.0,point (-79.319141 43.763222),1069,214,512,102,313,63,244,49,3830,7140,2570,1790,1000,270,3950,8145,2465,1545,290,210,0,0,12,0,81,0,12,5,0,0,0,0,0,0
1602 - 10 deerlick crt,fenside-parkwoods,43.759433,-79.332085,690000,2,2.0,point (-79.332085 43.759433),1069,214,512,102,313,63,244,49,3830,7140,2570,1790,1000,270,3950,8145,2465,1545,290,210,0,0,12,0,71,0,8,3,0,0,0,0,0,0
2 sonic way #1708,flemingdon park,43.719497,-79.336408,499000,1,1.0,point (-79.336408 43.719497),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,0,0,4,0,76,0,13,1,0,1,0,0,0,0
10 gateway blvd #402,flemingdon park,43.709781,-79.332708,499000,2,2.0,point (-79.332708 43.709781),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,0,0,4,0,77,0,12,2,0,0,0,0,0,1
10 edgecliff golfway #317,flemingdon park,43.719222,-79.326516,560000,3,2.0,point (-79.326516 43.719222),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,0,0,4,0,76,0,6,2,0,0,0,0,0,0
2809 - 2 sonic way,flemingdon park,43.719497,-79.336408,499900,1,1.0,point (-79.336408 43.719497),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,0,0,4,0,76,0,13,1,0,1,0,0,0,0
1408 - 725 don mills rd,flemingdon park,43.711436,-79.333347,299000,1,1.0,point (-79.333347 43.711436),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,0,0,4,1,72,0,10,0,0,3,0,0,0,1
1507 - 60 pavane linkway,flemingdon park,43.711279,-79.322982,400000,2,1.0,point (-79.322982 43.711279),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,0,0,5,0,82,0,6,1,0,0,0,0,0,0
uph106 - 797 don mills rd,flemingdon park,43.7195,-79.337719,569999,2,1.0,point (-79.337719 43.7195),1272,254,751,150,277,55,244,49,4675,8215,2160,1435,525,145,4790,9015,2085,1045,155,80,0,0,4,0,80,0,15,1,0,1,0,0,0,0
740 eglinton ave w #301,forest hill north,43.702079,-79.421814,499000,2,1.0,point (-79.421814 43.702079),696,139,172,34,348,70,176,35,1710,3815,1260,1035,835,1300,1800,4220,1415,955,405,1165,0,0,6,0,82,0,30,8,0,0,0,0,0,0
590 briar hill ave,forest hill north,43.709509,-79.420538,5790000,4,8.0,point (-79.420538 43.709509),696,139,172,34,348,70,176,35,1710,3815,1260,1035,835,1300,1800,4220,1415,955,405,1165,0,0,6,0,92,0,30,8,0,0,0,0,0,0
8 park hill road,forest hill north,43.698945,-79.437815,1698000,4,3.0,point (-79.437815 43.698945),696,139,172,34,348,70,176,35,1710,3815,1260,1035,835,1300,1800,4220,1415,955,405,1165,0,1,9,0,96,0,42,16,0,2,0,0,0,0
84 old forest hill rd,forest hill south,43.698984,-79.418189,16950000,7,8.0,point (-79.418189 43.698984),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,5,0,84,0,37,13,0,0,0,0,0,0
5 dewbourne ave,forest hill south,43.699375,-79.420442,14850000,6,6.0,point (-79.420442 43.699375),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,5,0,83,0,35,10,0,0,0,0,0,0
101 dunloe rd,forest hill south,43.696392,-79.413647,13990000,5,7.0,point (-79.413647 43.696392),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,8,0,107,0,24,11,0,0,0,0,0,0
314 rosemary rd,forest hill south,43.696839,-79.421627,10995000,6,9.0,point (-79.421627 43.696839),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,8,0,87,0,33,10,0,0,0,0,0,0
474 russell hill rd,forest hill south,43.697789,-79.413426,16895000,5,6.0,point (-79.413426 43.697789),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,6,0,97,0,25,11,0,0,0,0,0,0
253 dunvegan rd,forest hill south,43.699453,-79.414977,9885000,7,2.0,point (-79.414977 43.699453),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,5,0,96,1,26,12,0,0,0,0,0,0
302 richview ave,forest hill south,43.695952,-79.422548,2799000,4,5.0,point (-79.422548 43.695952),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,7,0,89,0,32,14,0,0,0,0,0,0
23 dewbourne ave,forest hill south,43.699157,-79.423254,5995000,8,8.0,point (-79.423254 43.699157),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,7,1,87,0,26,6,0,2,0,0,0,0
32 ava rd,forest hill south,43.697906,-79.421226,5995000,6,6.0,point (-79.421226 43.697906),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,7,0,84,0,35,10,0,0,0,0,0,0
217 richview ave,forest hill south,43.695007,-79.421605,7695000,6,8.0,point (-79.421605 43.695007),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,7,0,93,0,41,15,0,0,0,0,0,0
80 old forest hill rd,forest hill south,43.698893,-79.417749,7995000,5,5.0,point (-79.417749 43.698893),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,5,0,88,0,38,13,0,0,0,0,0,0
173 dunvegan rd,forest hill south,43.696803,-79.408729,13800000,4,7.0,point (-79.408729 43.696803),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,6,0,117,0,47,18,0,0,0,0,0,0
335 lonsdale rd #406,forest hill south,43.68827,-79.413549,509000,2,1.0,point (-79.413549 43.68827),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,1,9,1,87,0,21,13,0,5,0,0,0,0
67 hillholm rd,forest hill south,43.697374,-79.411721,15500000,7,7.0,point (-79.411721 43.697374),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,7,0,103,0,25,11,0,0,0,0,0,0
293 chaplin cres,forest hill south,43.701923,-79.415895,2795000,5,4.0,point (-79.415895 43.701923),700,140,123,25,447,89,130,26,1525,2350,1190,1215,905,1975,1680,2780,1390,1135,425,1765,0,0,4,1,90,1,28,10,0,0,0,0,0,0
30 western battery rd #316,fort york-liberty village,43.639688,-79.412489,549900,1,1.0,point (-79.412489 43.639688),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,5,1,48,1,136,61,0,8,0,0,0,0
600 fleet st #717,fort york-liberty village,43.636698,-79.400078,748800,2,2.0,point (-79.400078 43.636698),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,3,4,24,0,137,55,0,2,0,0,0,1
21 grand magazine st #1907,fort york-liberty village,43.636466,-79.402056,799900,2,2.0,point (-79.402056 43.636466),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,3,3,26,0,127,54,0,2,0,0,0,1
215 fort york blvd #301,fort york-liberty village,43.636466,-79.404588,599900,2,1.0,point (-79.404588 43.636466),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,4,1,32,0,110,50,0,1,0,0,0,1
125 western battery rd #2207,fort york-liberty village,43.639868,-79.416734,895000,3,2.0,point (-79.416734 43.639868),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,1,6,3,53,2,116,54,0,7,0,0,0,0
86 sloping sky mews #townhouse 6,fort york-liberty village,43.636887,-79.403026,1550000,4,3.0,point (-79.403026 43.636887),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,4,4,28,0,124,56,0,1,0,0,0,1
19 western battery rd #1803,fort york-liberty village,43.63957,-79.411329,659900,2,2.0,point (-79.411329 43.63957),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,5,1,47,1,142,62,0,5,0,0,0,0
50 bruyeres mews #718,fort york-liberty village,43.637658,-79.402351,588000,2,1.0,point (-79.402351 43.637658),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,4,4,27,0,138,59,0,3,0,0,0,1
50 ordnance st #1703,fort york-liberty village,43.639789,-79.409842,549900,1,1.0,point (-79.409842 43.639789),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,7,0,47,2,139,67,0,5,0,0,0,0
650 queens quay w #921,fort york-liberty village,43.635702,-79.398839,389000,1,1.0,point (-79.398839 43.635702),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,3,2,20,0,131,52,0,2,0,0,0,1
19 western battery rd #2310,fort york-liberty village,43.63957,-79.411329,599999,3,2.0,point (-79.411329 43.63957),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,5,1,47,1,142,62,0,5,0,0,0,0
826 - 35 bastion st,fort york-liberty village,43.637197,-79.403572,649000,1,1.0,point (-79.403572 43.637197),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,4,3,31,0,124,57,0,1,0,0,0,1
3002 - 20 bruyeres mews,fort york-liberty village,43.637552,-79.4008,1099000,2,2.0,point (-79.4008 43.637552),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,3,4,24,0,144,57,0,3,0,0,0,1
413 - 600 fleet st w,fort york-liberty village,43.636698,-79.400078,449000,1,1.0,point (-79.400078 43.636698),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,3,4,24,0,137,55,0,2,0,0,0,1
824 - 231 fort york blvd,fort york-liberty village,43.636971,-79.406075,619000,2,1.0,point (-79.406075 43.636971),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,4,1,37,0,113,51,0,0,0,0,0,0
301 - 200 manitoba street,fort york-liberty village,43.634873,-79.420868,879999,2,2.0,point (-79.420868 43.634873),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,1,2,2,51,0,69,37,0,2,0,0,0,0
512 - 55 east liberty,fort york-liberty village,43.638615,-79.412742,799000,2,2.0,point (-79.412742 43.638615),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,4,1,50,2,117,58,0,10,0,0,0,0
1906 - 55 east liberty street,fort york-liberty village,43.638615,-79.412742,950000,2,2.0,point (-79.412742 43.638615),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,4,1,50,2,117,58,0,10,0,0,0,0
741 - 38 iannuzzi st,fort york-liberty village,43.637143,-79.401524,715000,3,2.0,point (-79.401524 43.637143),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,3,4,25,0,138,57,0,2,0,0,0,1
606 - 219 fort york blvd,fort york-liberty village,43.636659,-79.405582,639000,1,1.0,point (-79.405582 43.636659),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,4,1,35,0,111,50,0,0,0,0,0,0
1510 - 19 western battery rd,fort york-liberty village,43.63957,-79.411329,655000,3,2.0,point (-79.411329 43.63957),1224,245,696,139,295,59,233,47,2195,4680,3045,4020,2890,1480,2305,5905,3920,4035,1120,1020,0,0,5,1,47,1,142,62,0,5,0,0,0,0
77 magellan dr,glenfield-jane heights,43.736555,-79.508517,855900,3,1.0,point (-79.508517 43.736555),2919,584,1530,306,908,182,481,96,5945,12120,3410,1535,390,80,6110,13525,2790,910,85,55,0,0,20,1,64,0,5,0,0,0,0,0,0,0
21 mayberry rd,glenfield-jane heights,43.741518,-79.518308,650000,3,2.0,point (-79.518308 43.741518),2919,584,1530,306,908,182,481,96,5945,12120,3410,1535,390,80,6110,13525,2790,910,85,55,0,0,15,0,44,0,7,1,0,1,0,0,0,0
70 watney cres,glenfield-jane heights,43.744208,-79.504555,975000,4,3.0,point (-79.504555 43.744208),2919,584,1530,306,908,182,481,96,5945,12120,3410,1535,390,80,6110,13525,2790,910,85,55,0,0,20,0,71,0,7,0,0,0,0,0,0,0
86 blossom cres,glenfield-jane heights,43.750556,-79.524858,799999,4,2.0,point (-79.524858 43.750556),2919,584,1530,306,908,182,481,96,5945,12120,3410,1535,390,80,6110,13525,2790,910,85,55,0,0,6,0,43,0,8,4,0,0,0,0,0,0
48 gondola cres,golfdale-cedarbrae-woburn,43.767244,-79.209421,899000,4,2.0,point (-79.209421 43.767244),2151,430,1087,217,641,128,423,85,5440,9795,2970,1670,675,145,5590,10860,2725,1245,165,95,0,0,11,0,31,0,1,0,0,3,0,0,0,2
64 chandler dr,golfdale-cedarbrae-woburn,43.765412,-79.220644,899000,5,2.0,point (-79.220644 43.765412),2151,430,1087,217,641,128,423,85,5440,9795,2970,1670,675,145,5590,10860,2725,1245,165,95,0,0,13,0,49,0,10,2,0,0,0,0,0,0
42 mossbank dr,golfdale-cedarbrae-woburn,43.765598,-79.212505,888000,4,3.0,point (-79.212505 43.765598),2151,430,1087,217,641,128,423,85,5440,9795,2970,1670,675,145,5590,10860,2725,1245,165,95,0,0,11,0,33,0,3,0,0,6,0,0,0,1
524 scarborough golf club rd,golfdale-cedarbrae-woburn,43.760083,-79.215919,1048800,4,3.0,point (-79.215919 43.760083),2151,430,1087,217,641,128,423,85,5440,9795,2970,1670,675,145,5590,10860,2725,1245,165,95,0,0,10,1,48,0,7,0,0,5,0,0,0,0
7 wortham dr,golfdale-cedarbrae-woburn,43.762929,-79.224939,1149000,6,2.0,point (-79.224939 43.762929),2151,430,1087,217,641,128,423,85,5440,9795,2970,1670,675,145,5590,10860,2725,1245,165,95,0,0,12,1,54,0,11,3,0,9,0,0,0,1
lph 01 - 10 meadowglen pl,golfdale-cedarbrae-woburn,43.774291,-79.229879,598000,3,2.0,point (-79.229879 43.774291),2151,430,1087,217,641,128,423,85,5440,9795,2970,1670,675,145,5590,10860,2725,1245,165,95,0,0,13,0,59,0,11,7,0,5,0,0,0,0
718 - 30 meadowglen pl,golfdale-cedarbrae-woburn,43.774774,-79.230498,599000,2,2.0,point (-79.230498 43.774774),2151,430,1087,217,641,128,423,85,5440,9795,2970,1670,675,145,5590,10860,2725,1245,165,95,0,0,13,0,58,0,10,7,0,6,0,0,0,0
407 - 10 meadowglen pl,golfdale-cedarbrae-woburn,43.774291,-79.229879,499900,2,1.0,point (-79.229879 43.774291),2151,430,1087,217,641,128,423,85,5440,9795,2970,1670,675,145,5590,10860,2725,1245,165,95,0,0,13,0,59,0,11,7,0,5,0,0,0,0
203 parkmount rd,greenwood-coxwell,43.682084,-79.32556,799000,4,3.0,point (-79.32556 43.682084),1471,294,634,127,511,102,326,65,2245,3845,1380,1590,1280,845,2325,4305,1700,1690,545,615,0,1,8,0,99,1,20,14,0,3,0,0,0,0
191 parkmount rd,greenwood-coxwell,43.681804,-79.325548,1139000,4,4.0,point (-79.325548 43.681804),1471,294,634,127,511,102,326,65,2245,3845,1380,1590,1280,845,2325,4305,1700,1690,545,615,0,1,8,0,97,1,20,14,0,3,0,0,0,0
62 kent rd,greenwood-coxwell,43.667307,-79.321014,995000,3,2.0,point (-79.321014 43.667307),1471,294,634,127,511,102,326,65,2245,3845,1380,1590,1280,845,2325,4305,1700,1690,545,615,0,0,5,0,53,1,25,7,0,3,0,0,0,0
10 - 1321 gerrard st e,greenwood-coxwell,43.67114,-79.326224,750000,2,1.0,point (-79.326224 43.67114),1471,294,634,127,511,102,326,65,2245,3845,1380,1590,1280,845,2325,4305,1700,1690,545,615,0,0,10,0,78,0,38,15,0,1,0,0,0,0
229 craven rd,greenwood-coxwell,43.669466,-79.319759,989000,4,3.0,point (-79.319759 43.669466),1471,294,634,127,511,102,326,65,2245,3845,1380,1590,1280,845,2325,4305,1700,1690,545,615,0,0,5,2,52,0,25,6,0,6,0,0,0,0
302 - 36 zorra st,greenwood-coxwell,43.663368,-79.324904,565000,2,1.0,point (-79.324904 43.663368),1471,294,634,127,511,102,326,65,2245,3845,1380,1590,1280,845,2325,4305,1700,1690,545,615,0,0,6,0,52,1,33,9,0,3,0,0,0,0
69 laing street,greenwood-coxwell,43.663451,-79.3269,1075000,3,2.0,point (-79.3269 43.663451),1471,294,634,127,511,102,326,65,2245,3845,1380,1590,1280,845,2325,4305,1700,1690,545,615,0,0,7,0,57,2,40,13,0,4,0,0,0,0
244 ashdale ave,greenwood-coxwell,43.671462,-79.32173,1488000,4,3.0,point (-79.32173 43.671462),1471,294,634,127,511,102,326,65,2245,3845,1380,1590,1280,845,2325,4305,1700,1690,545,615,0,0,6,2,61,0,27,9,0,2,0,0,0,0
1313 gerrard st e,greenwood-coxwell,43.671078,-79.326558,1499000,2,2.0,point (-79.326558 43.671078),1471,294,634,127,511,102,326,65,2245,3845,1380,1590,1280,845,2325,4305,1700,1690,545,615,0,0,10,0,76,0,38,16,0,1,0,0,0,0
41 dearham wood,guildwood,43.752788,-79.189511,1106600,4,2.0,point (-79.189511 43.752788),545,109,222,44,138,28,185,37,1470,2715,1355,1185,935,345,1530,3235,1390,1235,365,255,0,0,0,0,2,0,0,2,0,0,0,0,0,0
55 regency sq,guildwood,43.752281,-79.194912,1299000,5,2.0,point (-79.194912 43.752281),545,109,222,44,138,28,185,37,1470,2715,1355,1185,935,345,1530,3235,1390,1235,365,255,0,0,0,0,10,0,0,2,0,0,0,0,0,0
423 guildwood pkwy,guildwood,43.750362,-79.185067,2999990,5,6.0,point (-79.185067 43.750362),545,109,222,44,138,28,185,37,1470,2715,1355,1185,935,345,1530,3235,1390,1235,365,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824 - 10 guildwood pkwy s,guildwood,43.749924,-79.205,1200000,2,3.0,point (-79.205 43.749924),545,109,222,44,138,28,185,37,1470,2715,1355,1185,935,345,1530,3235,1390,1235,365,255,0,0,13,0,17,0,2,1,0,0,0,0,0,0
17 bathurst st #4205,harbourfront-cityplace,43.637435,-79.398908,619995,1,1.0,point (-79.398908 43.637435),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,4,3,24,0,158,62,0,2,0,0,0,1
270 queens quay w #805,harbourfront-cityplace,43.639173,-79.386389,685900,3,1.0,point (-79.386389 43.639173),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,4,1,42,0,208,118,0,15,0,0,0,1
260 queens quay w #1304,harbourfront-cityplace,43.63928,-79.385715,629000,1,1.0,point (-79.385715 43.63928),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,4,1,45,1,202,119,0,18,0,0,0,1
38 dan leckie way #2209,harbourfront-cityplace,43.637492,-79.398104,689000,2,1.0,point (-79.398104 43.637492),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,4,2,23,0,163,64,0,2,0,0,0,1
8 telegram mews #622,harbourfront-cityplace,43.640493,-79.394916,499000,2,2.0,point (-79.394916 43.640493),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,10,1,23,1,230,104,0,9,0,0,0,1
21 iceboat ter penthouse 10,harbourfront-cityplace,43.640393,-79.397362,2950000,4,4.0,point (-79.397362 43.640393),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,7,3,23,2,221,89,0,4,0,0,0,1
10 capreol ct #902,harbourfront-cityplace,43.640268,-79.396014,599000,2,1.0,point (-79.396014 43.640268),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,8,2,22,1,228,95,0,7,0,0,0,0
11 brunel ct #5005,harbourfront-cityplace,43.639441,-79.393173,570000,1,1.0,point (-79.393173 43.639441),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,7,1,18,1,221,108,0,8,0,0,0,1
208 queens quay w #511,harbourfront-cityplace,43.64009,-79.381499,649000,3,2.0,point (-79.381499 43.64009),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,1,4,59,3,215,128,0,44,0,0,0,1
75 queens wharf rd #3901,harbourfront-cityplace,43.63836,-79.398657,1049000,2,2.0,point (-79.398657 43.63836),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,5,3,24,0,173,70,0,2,0,0,0,1
25 lower simcoe st #318,harbourfront-cityplace,43.641411,-79.383308,969000,3,2.0,point (-79.383308 43.641411),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,1,3,4,60,4,234,142,0,42,0,0,0,2
38 dan leckie way #1607,harbourfront-cityplace,43.637492,-79.398104,628000,2,1.0,point (-79.398104 43.637492),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,4,2,23,0,163,64,0,2,0,0,0,1
501 - 2045 lake shore blvd w,harbourfront-cityplace,43.637539,-79.399222,875000,2,2.0,point (-79.399222 43.637539),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,0,4,4,25,0,159,62,0,2,0,0,0,1
3306 - 14 york st,harbourfront-cityplace,43.641931,-79.381365,699000,2,1.0,point (-79.381365 43.641931),2534,507,1444,289,646,129,444,89,3900,6860,3875,4880,3460,1985,4085,8160,5135,4745,1355,1470,0,2,3,3,68,7,240,146,0,45,0,0,0,1
