,Unnamed: 0,street address,neighbourhood_left,latitude,longitude,price,bedrooms,bathrooms,geometry,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,index_right,neighbourhood_right,area,house_density,Total Facilities 500,Total Facilities 1000,Total Facilities 1500,public_transit_best_buffer_area_0.5_values,restaurants_best_buffer_area_0.5_values,public_service_best_buffer_area_0.5_values,other_dailylife_facilities_best_buffer_area_0.5_values
875,875,365 beech ave #219,the beaches,43.680037,-79.29045,999900,2,2,POINT (637797.1015428475 4837756.337713538),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,16,91,191,1,10,5,0
876,876,48 lockwood rd,the beaches,43.669468,-79.310099,1529000,4,3,POINT (636237.2054688563 4836550.042758681),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,15,60,118,9,5,0,1
877,877,34 kippendavie ave,the beaches,43.666604,-79.303104,1769000,3,2,POINT (636807.6450506189 4836243.469597063),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,25,65,101,5,18,1,1
878,878,2 bellefair ave unit 306,the beaches,43.670263,-79.300053,707000,1,1,POINT (637045.2983888568 4836654.888169663),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,36,81,119,4,29,1,2
879,879,73 maclean ave,the beaches,43.670799,-79.290289,2349000,5,5,POINT (637831.2289282 4836730.597604377),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,20,52,118,0,16,1,3
880,880,18 munro park ave,the beaches,43.671794,-79.283123,6999000,5,5,POINT (638406.6476231464 4836853.039357621),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,11,26,76,1,10,0,0
881,881,98 spruce hill rd,the beaches,43.675156,-79.290203,2899999,4,4,POINT (637828.1868594456 4837214.645433674),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,17,87,153,0,15,2,0
882,882,200 woodbine ave #601,the beaches,43.668935,-79.306142,4899000,4,5,POINT (636557.4252120712 4836497.3528585),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,24,57,116,6,16,1,1
883,883,167 wineva ave,the beaches,43.672156,-79.295951,1649900,4,4,POINT (637371.6756045169 4836871.917684155),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,35,81,139,9,20,1,5
884,884,55 hambly ave,the beaches,43.673307,-79.297707,3299900,4,4,POINT (637227.4906510273 4836996.845147662),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,34,78,138,10,19,1,4
885,885,44 waverley rd,the beaches,43.667585,-79.300136,2978000,5,5,POINT (637044.7021564116 4836357.322475969),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,31,65,107,1,27,1,2
886,886,127 boardwalk dr,the beaches,43.666435,-79.305807,2595000,4,4,POINT (636590.1037925195 4836220.24531349),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,18,55,103,5,11,1,1
887,887,63 hammersmith ave,the beaches,43.670396,-79.293932,2989000,5,6,POINT (637538.4594705021 4836679.791501328),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,22,65,121,4,13,0,5
888,888,29 glen stewart ave,the beaches,43.678355,-79.295885,1849000,3,2,POINT (637362.8504631162 4837560.511568729),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,19,82,199,11,4,3,1
889,889,20 cedar ave e,the beaches,43.674795,-79.287507,1699000,3,4,POINT (638046.3441251414 4837179.035345199),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,17,66,131,0,15,2,0
890,890,12 lark st,the beaches,43.668319,-79.310823,1199900,4,3,POINT (636181.4356924371 4836421.241686874),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,9,56,107,4,5,0,0
891,891,365 beech ave #penthouse 1,the beaches,43.680037,-79.29045,3799000,3,3,POINT (637797.1015428475 4837756.337713538),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,16,91,191,1,10,5,0
892,892,219 - 365 beech ave,the beaches,43.680037,-79.29045,1199999,2,2,POINT (637797.1015428475 4837756.337713538),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,16,91,191,1,10,5,0
893,893,20 cedar avenue n,the beaches,43.674795,-79.287507,1699000,3,4,POINT (638046.3441251414 4837179.035345199),1316,263,563,113,493,99,260,52,2995,4450,1930,2530,2230,2965,3250,5035,2440,2705,1220,2485,92,the beaches,3.595713698,5.284069198,17,66,131,0,15,2,0
894,894,35 brian peck cres #807,thorncliffe park,43.714593,-79.354388,1299000,3,2,POINT (632567.1883266218 4841490.012803664),1252,250,582,116,443,89,227,45,3955,7140,1565,1045,515,160,4050,7715,1470,885,135,120,129,thorncliffe park,3.126351986,0.639723233,5,28,120,5,0,0,0
895,895,805 - 160 vanderhoof avenue,thorncliffe park,43.714359,-79.353187,659999,2,2,POINT (632664.4558723024 4841465.945503424),1252,250,582,116,443,89,227,45,3955,7140,1565,1045,515,160,4050,7715,1470,885,135,120,129,thorncliffe park,3.126351986,0.639723233,7,27,117,7,0,0,0
896,896,45 manning ave,trinity-bellwoods,43.647598,-79.408882,999999,3,1,POINT (628319.9715907519 4833963.581829404),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900,105,trinity-bellwoods,1.729612036,2.890821697,61,247,664,1,58,2,0
897,897,259 claremont st,trinity-bellwoods,43.652938,-79.412094,1299900,5,4,POINT (628049.5795907165 4834551.696656265),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900,105,trinity-bellwoods,1.729612036,2.890821697,60,236,698,0,58,2,0
898,898,127 bellwoods ave,trinity-bellwoods,43.64966,-79.41204,1799900,4,2,POINT (628060.9013172602 4834187.715149204),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900,105,trinity-bellwoods,1.729612036,2.890821697,38,281,568,0,36,2,0
899,899,180 markham rd suite 707,trinity-bellwoods,43.652934,-79.407872,389900,1,1,POINT (628390.0558073912 4834557.776855745),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900,105,trinity-bellwoods,1.729612036,2.890821697,85,333,790,6,76,2,1
900,900,10 clinton st,trinity-bellwoods,43.653968,-79.413663,1900000,0,2,POINT (627920.866332224 4834663.671455764),1246,249,586,117,454,91,206,41,2550,5280,1640,1605,1200,1125,2675,5825,1870,1645,510,900,105,trinity-bellwoods,1.729612036,2.890821697,65,224,625,0,62,3,0
901,901,6 croft st,university,43.657306,-79.406124,1949000,4,3,POINT (628521.6892887622 4835046.051435425),1317,263,638,128,401,80,278,56,1045,2145,760,640,610,495,1085,2395,800,730,265,415,79,university,1.405202128,1.423282786,87,411,842,6,75,3,3
902,902,271 major st,university,43.665445,-79.405732,1995000,3,4,POINT (628535.9277168176 4835950.602940269),1317,263,638,128,401,80,278,56,1045,2145,760,640,610,495,1085,2395,800,730,265,415,79,university,1.405202128,1.423282786,99,307,742,11,77,9,2
903,903,6 wyndcliff cres,victoria village,43.735574,-79.318059,1429900,4,2,POINT (635446.5137304671 4843879.012001241),1101,220,448,90,374,75,279,56,3185,6345,2005,1500,665,250,3290,7115,2000,1150,205,195,109,victoria village,4.755229473,0.63088438,6,30,100,4,0,2,0
904,904,1785 eglinton ave e #203,victoria village,43.724765,-79.307151,549000,2,2,POINT (636349.4706930849 4842696.404687761),1101,220,448,90,374,75,279,56,3185,6345,2005,1500,665,250,3290,7115,2000,1150,205,195,109,victoria village,4.755229473,0.63088438,6,66,124,5,1,0,0
905,905,1404 - 25 sunrise ave,victoria village,43.719092,-79.30226,529999,3,2,POINT (636756.325828201 4842074.394907782),1101,220,448,90,374,75,279,56,3185,6345,2005,1500,665,250,3290,7115,2000,1150,205,195,109,victoria village,4.755229473,0.63088438,21,75,161,14,6,1,0
906,906,80 john st #3201,wellington place,43.646874,-79.390188,1550000,2,2,POINT (629829.174489262 4833912.250539408),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,188,534,1186,2,177,1,8
907,907,501 adelaide st w #1108,wellington place,43.645422,-79.401295,629000,1,1,POINT (628936.5074565876 4833733.669207058),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,106,333,756,6,92,2,6
908,908,455 wellington st w #509,wellington place,43.643152,-79.397171,2250000,3,3,POINT (629273.9831242842 4833487.972214746),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,74,316,729,0,69,1,4
909,909,87 peter st unit 2915,wellington place,43.646776,-79.392435,595000,1,1,POINT (629648.1659444056 4833897.853203517),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,159,472,1067,1,148,2,8
910,910,55 stewart st unit 625,wellington place,43.643237,-79.401278,625000,1,1,POINT (628942.5534347105 4833491.022963354),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,76,258,610,4,66,2,4
911,911,20 blue jays way #1106,wellington place,43.643797,-79.391668,850000,3,2,POINT (629716.4363391562 4833568.195045167),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,97,410,875,2,87,0,8
912,912,290 adelaide st w #2405,wellington place,43.647816,-79.391122,988000,3,2,POINT (629751.8194990368 4834015.411067571),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,177,548,1211,1,166,3,7
913,913,20 niagara st #penthouse 1,wellington place,43.642374,-79.400916,6298800,2,3,POINT (628973.5970966071 4833395.738150853),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,68,250,581,4,60,1,3
914,914,20 stewart st #204,wellington place,43.643775,-79.400667,595900,1,1,POINT (628990.6817356141 4833551.724396567),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,94,285,651,4,83,1,6
915,915,501 adelaide st w #909,wellington place,43.645422,-79.401295,539900,1,1,POINT (628936.5074565876 4833733.669207058),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,106,333,756,6,92,2,6
916,916,533 richmond st w penthouse 2,wellington place,43.646874,-79.400841,3800000,3,3,POINT (628970.015624274 4833895.638248683),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,112,405,812,6,101,2,3
917,917,30 nelson st #penthouse 101,wellington place,43.649062,-79.388476,3950000,3,3,POINT (629962.5272732177 4834157.936581458),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,162,649,1350,6,151,3,2
918,918,20 blue jays way #319,wellington place,43.643797,-79.391668,639000,1,1,POINT (629716.4363391562 4833568.195045167),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,97,410,875,2,87,0,8
919,919,629 king st w #1307,wellington place,43.643972,-79.401585,399880,1,1,POINT (628916.2203124432 4833572.177292312),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,104,278,630,6,89,2,7
920,920,357 king st w #1601,wellington place,43.645835,-79.392529,399000,1,1,POINT (629642.6092873252 4833793.19600534),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,145,462,985,2,135,0,8
921,921,125 peter st #1301,wellington place,43.648321,-79.392887,928900,3,2,POINT (629608.3891708268 4834068.739558131),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,159,514,1163,1,147,4,7
922,922,295 adelaide st w #2303,wellington place,43.647594,-79.390757,599000,1,1,POINT (629781.7342359988 4833991.325867812),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,175,560,1209,1,165,3,6
923,923,80 john st #1603,wellington place,43.646874,-79.390188,1068900,2,2,POINT (629829.174489262 4833912.250539408),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,188,534,1186,2,177,1,8
924,924,375 king st w #2302,wellington place,43.6457,-79.393154,1089000,3,2,POINT (629592.492806838 4833777.226246026),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,138,444,987,2,128,0,8
925,925,470 front st w #1301,wellington place,43.642512,-79.395988,724900,1,1,POINT (629370.7711491075 4833418.735437918),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,61,308,710,0,55,1,5
926,926,11 charlotte st #402,wellington place,43.646378,-79.39367,575000,1,1,POINT (629549.4193017888 4833851.72129017),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,149,457,1021,1,139,1,8
927,927,802 - 290 adelaide street w,wellington place,43.647816,-79.391122,950000,2,2,POINT (629751.8194990368 4834015.411067571),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,177,548,1211,1,166,3,7
928,928,206 - 5 greystone walk dr,wellington place,43.645415,-79.387361,498000,3,2,POINT (630060.3194772002 4833754.636475727),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,170,525,1140,4,161,1,4
929,929,1517 - 87 peter st,wellington place,43.646776,-79.392435,635000,2,1,POINT (629648.1659444056 4833897.853203517),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,159,472,1067,1,148,2,8
930,930,321 - 451 the west mall,wellington place,43.645415,-79.387361,585000,2,1,POINT (630060.3194772002 4833754.636475727),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,170,525,1140,4,161,1,4
931,931,810 - 38 widmer st,wellington place,43.64818,-79.391974,588000,2,1,POINT (629682.3238327674 4834054.506135256),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,166,527,1200,1,154,4,7
932,932,710 - 108 peter st,wellington place,43.647679,-79.393277,588000,2,1,POINT (629578.3171865403 4833996.827966726),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,149,497,1095,0,141,1,7
933,933,3105 - 30 nelson st,wellington place,43.649062,-79.388476,599800,2,1,POINT (629962.5272732177 4834157.936581458),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,162,649,1350,6,151,3,2
934,934,gph3 - 8 widmer st,wellington place,43.646752,-79.391805,1290000,3,2,POINT (629699.0268566187 4833896.172191282),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,158,476,1103,1,148,1,8
935,935,1103 - 123 portland street,wellington place,43.646104,-79.400477,1189900,2,2,POINT (629001.0203703162 4833810.685507108),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,119,374,811,5,108,2,4
936,936,204 - 123 portland street,wellington place,43.646104,-79.400477,599900,1,1,POINT (629001.0203703162 4833810.685507108),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,119,374,811,5,108,2,4
937,937,3503 - 290 adelaide st w,wellington place,43.647816,-79.391122,448888,0,1,POINT (629751.8194990368 4834015.411067571),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,177,548,1211,1,166,3,7
938,938,322 - 500 richmond st w,wellington place,43.647616,-79.399165,649900,1,1,POINT (629103.5944049113 4833980.653278503),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,138,449,895,0,132,2,4
939,939,1415 - 140 simcoe st,wellington place,43.649529,-79.387146,1159000,3,2,POINT (630068.7791047773 4834211.887032188),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,176,733,1358,6,167,3,0
940,940,1008 - 327 king st w,wellington place,43.646129,-79.391089,587900,1,1,POINT (629758.1134900608 4833828.099264749),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,163,501,1090,2,150,1,10
941,941,1116 - 88 blue jays way,wellington place,43.64542,-79.392508,399000,0,1,POINT (629645.1957602906 4833747.137649911),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,134,451,949,2,124,0,8
942,942,878 - 1 greystone walk drive,wellington place,43.645415,-79.387361,609900,2,2,POINT (630060.3194772002 4833754.636475727),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,170,525,1140,4,161,1,4
943,943,1711 - 330 richmond street w,wellington place,43.64896,-79.392576,689000,2,1,POINT (629632.0958346537 4834140.19469495),3743,749,2024,405,1137,227,582,116,3250,5720,3430,4735,3690,2835,3415,6870,4810,4790,1625,2165,41,wellington place,0.979637329,38.78986527,157,537,1198,1,143,6,7
944,944,52 amiens rd,west hill,43.776204,-79.188186,1299000,4,2,POINT (645806.5802775756 4848612.137963329),3355,671,1792,358,861,172,702,140,5640,10145,3315,2185,930,215,5810,11425,3190,1565,300,150,25,west hill,9.625544041,0.935012085,0,19,28,0,0,0,0
