Unnamed: 0,neighbourhood_left,unnamed: 0,street address,latitude,longitude,geometry,price,bedrooms,bathrooms,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,index_right,neighbourhood_right,area,house_density,restruarent_counts,public_service_counts,public_transit_counts,other_counts,Total Facilities 500,Total Facilities 1000,Total Facilities 1500,public_transit_best_buffer_area_0.5_values,restaurants_best_buffer_area_0.5_values,public_service_best_buffer_area_0.5_values,other_dailylife_facilities_best_buffer_area_0.5_values
250,downtown,1160,809 1333 w georgia street,49.28899,-123.127532,POINT (-2496970.199426787 6370361.937485555),989900,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,97,283,721,14,78,1,4
251,downtown,1171,3405 1283 howe street,49.277218,-123.128625,POINT (-2497866.524360584 6369211.62476318),689000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,129,375,710,28,93,1,7
252,downtown,1182,504 36 water street,49.283372,-123.10525,POINT (-2495876.749268583 6368769.858960844),889900,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,135,326,605,22,106,4,3
253,downtown,1183,2002 928 richards street,49.278357,-123.119901,POINT (-2497204.828586538 6368928.582675858),549000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,184,557,931,20,153,5,6
254,downtown,1189,2903 583 beach crescent,49.273589,-123.129221,POINT (-2498160.122355049 6368868.846532755),2098000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,45,296,612,11,28,1,5
255,downtown,1190,1101 1777 bayshore drive,49.292046,-123.13078,POINT (-2496973.03257932 6370822.130201005),2899900,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,73,205,460,10,59,0,4
256,downtown,1196,503 1495 richards street,49.283281,-123.113486,POINT (-2496432.554137836 6369137.247241437),1299000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,223,541,816,51,154,13,5
257,downtown,1200,2701 1372 seymour street,49.27459,-123.127563,POINT (-2497979.482654098 6368895.042516883),1688000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,92,334,692,20,64,1,7
258,downtown,1204,1108 66 w cordova street,49.282561,-123.106278,POINT (-2496002.02299704 6368734.163621391),539000,1,1,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,161,355,655,29,125,4,3
259,downtown,1206,2303 1188 howe street,49.281089,-123.122333,POINT (-2497176.023805876 6369318.440861311),798000,2,2,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,179,649,903,28,142,5,4
260,downtown,1211,ph3 1790 bayshore drive,49.292365,-123.132616,POINT (-2497073.149282556 6370938.66387551),5499800,3,4,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,89,196,404,10,73,0,6
261,downtown,1216,tha 1199 marinaside crescent,49.273129,-123.120638,POINT (-2497619.590326858 6368429.167513601),2398000,3,3,49367,9873,6539,1308,3466,693,39362,7872,12880,12295,6645,13025,5180,3405,17595,16255,8435,13600,4700,4700,0,downtown,5.782059821,40.988853,656,33,179,28,80,324,778,14,63,0,3
262,dunbar southlands,26,3688 w 49th ave,49.227055,-123.186489,POINT (-2505240.21703506 6366747.516928932),3488000,4,3,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,2,23,36,2,0,0,0
263,dunbar southlands,81,4053 w 32nd ave,49.243624,-123.195417,POINT (-2504675.632769859 6368846.578378822),2769000,6,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,1,44,0,0,0,0
264,dunbar southlands,97,3542 w 16th ave,49.257558,-123.183274,POINT (-2502889.019206927 6369710.320394803),2498000,5,2,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,14,57,137,8,6,0,0
265,dunbar southlands,113,3363 w 19th ave,49.25581,-123.179967,POINT (-2502790.768359965 6369380.49089217),4680000,4,5,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,2,42,154,2,0,0,0
266,dunbar southlands,139,4930 dunbar st,49.241926,-123.184888,POINT (-2504091.700627823 6368190.51275719),2099000,6,3,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,13,47,64,10,3,0,0
267,dunbar southlands,146,3803 w 26th ave,49.249287,-123.18835,POINT (-2503807.168266431 6369099.816196061),7380000,5,7,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,16,33,53,6,8,0,2
268,dunbar southlands,161,3908 w 17th ave,49.257166,-123.191147,POINT (-2503441.841061432 6370031.360195118),4198000,5,7,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,3,39,92,3,0,0,0
269,dunbar southlands,182,3538 w 30th ave,49.244942,-123.183169,POINT (-2503765.692730648 6368419.207170499),5498000,5,7,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,19,32,71,8,9,0,2
270,dunbar southlands,211,3668 w 28th ave,49.246845,-123.186095,POINT (-2503827.716949987 6368747.420827131),3280000,5,3,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,20,30,68,9,9,0,2
271,dunbar southlands,231,3256 w 21st ave,49.253472,-123.177205,POINT (-2502770.181794209 6369015.492803146),5580000,4,5,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,4,26,149,4,0,0,0
272,dunbar southlands,244,3982 w 35th ave,49.240226,-123.193184,POINT (-2504764.638477286 6368397.686302986),5600000,5,5,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,19,55,0,0,0,0
273,dunbar southlands,299,4007 w 19th ave,49.255859,-123.193925,POINT (-2503718.788437086 6370025.518021731),4398000,5,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,3,17,75,3,0,0,0
274,dunbar southlands,301,3838 w 50th ave,49.226212,-123.189398,POINT (-2505493.557276899 6366795.000458408),5135555,5,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,7,32,0,0,0,0
275,dunbar southlands,305,4085 puget dr,49.250233,-123.171175,POINT (-2502594.519192739 6368408.817338383),6288000,6,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,11,32,49,9,2,0,0
276,dunbar southlands,347,3108 w 31st ave,49.243946,-123.174462,POINT (-2503254.176487735 6367918.420808265),6375000,6,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,18,65,0,0,0,0
277,dunbar southlands,351,3589 w 35th ave,49.240627,-123.184898,POINT (-2504183.355391575 6368058.517259231),3680000,6,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,9,47,64,9,0,0,0
278,dunbar southlands,354,4006 w 34th ave,49.241167,-123.193962,POINT (-2504750.650094513 6368529.320710687),3950000,6,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,10,54,0,0,0,0
279,dunbar southlands,391,3885 w 35th ave,49.240751,-123.190514,POINT (-2504549.606652062 6368328.741044309),3998000,8,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,38,54,0,0,0,0
280,dunbar southlands,455,3852 w 50th ave,49.226214,-123.189675,POINT (-2505511.918114317 6366807.912523048),5380000,5,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,7,32,0,0,0,0
281,dunbar southlands,498,3429 w 42nd ave,49.234078,-123.18096,POINT (-2504379.093210727 6367210.104576102),4276000,5,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,13,37,58,9,3,0,1
282,dunbar southlands,500,3579 w 50th ave,49.226887,-123.184548,POINT (-2505122.343053377 6366641.34701045),3880000,5,5,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,2,21,38,2,0,0,0
283,dunbar southlands,549,3522 sw marine dr,49.229891,-123.182894,POINT (-2504801.484510236 6366871.82663247),3999999,3,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,6,31,43,6,0,0,0
284,dunbar southlands,583,3853 king edward ave w,49.250415,-123.18972,POINT (-2503819.584225529 6369277.651005206),4168000,5,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,1,35,55,1,0,0,0
285,dunbar southlands,600,3518 king edward ave w,49.249672,-123.182512,POINT (-2503390.537345657 6368871.360006768),2780000,6,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,18,37,60,8,8,0,2
286,dunbar southlands,616,5808 crown st,49.233799,-123.193358,POINT (-2505226.525316495 6367750.341946967),6388000,5,7,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,4,22,36,4,0,0,0
287,dunbar southlands,624,3641 w 29th ave #201,49.24639,-123.185903,POINT (-2503846.772654009 6368692.223931266),1198000,3,2,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,21,30,67,10,9,0,2
288,dunbar southlands,639,3941 w 33rd ave,49.242655,-123.19211,POINT (-2504522.765175653 6368596.083204016),2790000,5,3,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,25,55,0,0,0,0
289,dunbar southlands,650,3337 quesnel dr,49.256448,-123.179346,POINT (-2502704.64072824 6369417.06909884),4299000,6,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,3,55,167,3,0,0,0
290,dunbar southlands,665,3839 w 35th ave,49.240746,-123.189258,POINT (-2504466.104773493 6368270.620753527),6388000,8,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,4,45,57,4,0,0,0
291,dunbar southlands,679,3123 w 27th ave,49.248277,-123.174557,POINT (-2502957.239389231 6368364.402123649),3490000,4,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,6,21,69,6,0,0,0
292,dunbar southlands,746,4042 w 34th avenue,49.241176,-123.195008,POINT (-2504819.848782212 6368578.222469788),6388000,5,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,5,48,0,0,0,0
293,dunbar southlands,831,1 3830 w 23rd avenue,49.25172,-123.188969,POINT (-2503678.037859298 6369376.259411085),2578000,3,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,4,36,71,4,0,0,0
294,dunbar southlands,846,2 3772 w 20th avenue,49.254414,-123.187582,POINT (-2503396.744094596 6369587.314879551),2648000,3,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,13,37,82,7,6,0,0
295,dunbar southlands,847,1 3772 w 20th avenue,49.254414,-123.187582,POINT (-2503396.744094596 6369587.314879551),2598000,3,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,13,37,82,7,6,0,0
296,dunbar southlands,922,3868 w 23rd avenue,49.251723,-123.189695,POINT (-2503726.280681476 6369409.859640545),3988000,6,3,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,36,66,0,0,0,0
297,dunbar southlands,928,3108 w 31st avenue,49.243946,-123.174462,POINT (-2503254.176487735 6367918.420808265),6375000,6,6,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,0,18,65,0,0,0,0
298,dunbar southlands,1067,3529 w 34th avenue,49.24167,-123.183031,POINT (-2503985.654771721 6368079.247780257),4950000,5,5,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,10,46,72,9,1,0,0
299,dunbar southlands,1128,3007 w 32nd avenue,49.243534,-123.173232,POINT (-2503200.90811974 6367820.018935091),3738000,5,5,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,4,25,63,4,0,0,0
300,dunbar southlands,1169,14 sennok crescent,49.235706,-123.204562,POINT (-2505840.98446505 6368458.871042643),1499000,4,4,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,2,3,5,2,0,0,0
301,dunbar southlands,1217,2984 w 31st avenue,49.243942,-123.172383,POINT (-2503115.657881593 6367822.702058359),4199800,9,8,1840,368,172,34,316,63,1352,270,3755,3360,1525,4725,1555,1965,5820,4520,1980,5075,2455,2455,9,dunbar-southlands,11.24401979,3.557446601,19,0,59,4,4,20,55,4,0,0,0
302,fairview,14,1201 lameys mill rd #22,49.267408,-123.134371,POINT (-2498936.129551311 6368474.271302097),925000,2,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,34,143,354,13,19,1,1
303,fairview,20,1042 ironwork pass,49.268132,-123.128577,POINT (-2498498.833443196 6368282.889792422),1399000,3,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,7,159,496,6,1,0,0
304,fairview,65,1425 lameys mill rd #10,49.268443,-123.135844,POINT (-2498962.021524967 6368647.246306573),999999,2,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,46,135,358,11,33,1,1
305,fairview,86,1101 w 8th ave #11,49.264598,-123.129408,POINT (-2498801.468703117 6367960.528290959),599000,1,1,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,34,102,370,11,22,0,1
306,fairview,111,1350 w 6th ave #17,49.265879,-123.135055,POINT (-2499088.735325974 6368349.662759181),749000,1,1,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,39,147,274,16,21,1,1
307,fairview,127,1205 w 7th ave,49.265,-123.131574,POINT (-2498917.90938632 6368100.671933515),2298000,3,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,31,140,325,11,19,0,1
308,fairview,172,1869 spyglass pl #213,49.268648,-123.115807,POINT (-2497610.526129427 6367751.142324782),1222000,2,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,18,187,521,7,9,0,2
309,fairview,177,874 w 6th ave #201,49.265695,-123.123456,POINT (-2498327.505839247 6367799.986962058),950000,2,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,51,157,410,11,35,3,2
310,fairview,179,1596 w 14th ave #1b,49.258663,-123.140522,POINT (-2499958.431109447 6367864.099570316),12875000,3,6,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,24,99,221,10,12,0,2
311,fairview,183,2229 oak st,49.265755,-123.127872,POINT (-2498618.034172744 6368008.215372143),1499900,2,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,32,109,429,9,20,2,1
312,fairview,199,1210 w 8th ave #207,49.264145,-123.132201,POINT (-2499019.560253863 6368042.180999418),638000,1,1,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,33,143,279,12,21,0,0
313,fairview,210,1717 w 13th ave #115,49.260182,-123.144071,POINT (-2500089.031465487 6368181.524771111),788800,2,1,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,17,118,251,8,7,0,2
314,fairview,239,1468 w 14th ave #703,49.258615,-123.137357,POINT (-2499750.530660438 6367714.280281554),1188000,2,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,23,94,219,9,12,0,2
315,fairview,245,1633 w 8th ave #506,49.264789,-123.141695,POINT (-2499608.114637044 6368542.518465372),998800,2,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,58,158,262,18,36,1,3
316,fairview,253,1502 island park walk #301,49.270581,-123.139126,POINT (-2499031.445063064 6369015.511995967),1249000,2,2,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,39,149,338,10,27,1,1
317,fairview,255,1068 w 15th ave,49.257605,-123.128894,POINT (-2499256.25559243 6367223.81854798),1499999,3,3,7292,1458,456,91,1071,214,5765,1153,6605,8615,4350,6895,2590,1520,7035,11130,5520,7170,2340,2340,10,fairview,4.498264551,17.78463652,177,16,78,15,13,85,221,8,4,0,1
