street address,neighbourhood,latitude,longitude,price,bedrooms,bathrooms,geometry,total_crimes (2020-2024),average_total_crime (per_year),total_severe_crimes (2020-2024),average_severe_crimes (per_year),total_moderate_crimes (2020-2024),average_moderate_crimes (per_year),total_minor_crimes (2020-2024),average_minor_crimes (per_year),class 6g,class 5g,class 4g,class 3g,class 2g,class 1g,class 6g_t,class 5g_t,class 4g_t,class 3g_t,class 2g_t,class 1g_t,hospital_best_buffer_area_0.5_values,railway station_best_buffer_area_1.5_values,school_best_buffer_area_1.5_values,supermarket_best_buffer_area_1.5_values,bus stop_best_buffer_area_1.5_values,pub_best_buffer_area_1.5_values,restaurant_best_buffer_area_1.5_values,cafe_best_buffer_area_1.5_values,dentist_best_buffer_area_0.5_values,fast food_best_buffer_area_1.5_values,kindergartens_best_buffer_area_0.5_values,malls_best_buffer_area_0.5_values,play ground_best_buffer_area_0.5_values,post office_best_buffer_area_1.5_values
103 7638 cambie street,marpole,49.215572,-123.116344,1249000,3,2.0,point (-123.116344 49.215572),4012,802,354,71,794,159,2864,573,8290,6770,2610,1595,785,465,8585,7785,2290,2270,675,8585,0,2,0,1,36,1,3,8,1,5,0,0,0,1
2502 8131 nunavut lane,marpole,49.211335,-123.116532,868000,2,2.0,point (-123.116532 49.211335),4012,802,354,71,794,159,2864,573,8290,6770,2610,1595,785,465,8585,7785,2290,2270,675,8585,0,1,0,1,24,1,4,7,1,5,0,0,0,1
1718 w 61st avenue,marpole,49.215709,-123.146443,5998000,6,7.0,point (-123.146443 49.215709),4012,802,354,71,794,159,2864,573,8290,6770,2610,1595,785,465,8585,7785,2290,2270,675,8585,0,0,0,2,50,1,25,7,0,7,0,0,0,1
156 w 62nd avenue,marpole,49.213981,-123.109152,1999999,5,3.0,point (-123.109152 49.213981),4012,802,354,71,794,159,2864,573,8290,6770,2610,1595,785,465,8585,7785,2290,2270,675,8585,0,1,0,2,39,1,8,7,0,8,0,0,0,2
202 477 w 59th avenue,marpole,49.217183,-123.115644,1350000,3,2.0,point (-123.115644 49.217183),4012,802,354,71,794,159,2864,573,8290,6770,2610,1595,785,465,8585,7785,2290,2270,675,8585,0,2,0,1,35,1,3,8,0,4,0,0,0,1
159 w 2nd ave #2/503,mount pleasant,49.269571,-123.108504,56000,0,1.0,point (-123.108504 49.269571),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,12,13,143,21,178,83,0,71,0,0,0,8
250 e 6th ave #809,mount pleasant,49.265226,-123.100379,1099000,2,2.0,point (-123.100379 49.265226),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,7,106,14,97,41,0,24,0,0,0,3
540 e 11th ave,mount pleasant,49.260377,-123.091996,1198000,2,1.0,point (-123.091996 49.260377),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,0,2,7,87,4,97,29,0,21,0,0,0,2
209 e 7th ave #501,mount pleasant,49.264857,-123.100405,1425000,3,2.0,point (-123.100405 49.264857),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,7,107,12,98,41,0,24,0,0,0,3
289 e 6th ave #512,mount pleasant,49.265741,-123.099417,629900,1,1.0,point (-123.099417 49.265741),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,7,109,14,97,40,0,24,0,0,0,3
616 e 10th ave,mount pleasant,49.261269,-123.090603,1950000,5,3.0,point (-123.090603 49.261269),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,2,8,93,3,83,24,0,21,0,0,0,2
110 switchmen st #1707,mount pleasant,49.270809,-123.101516,1098000,2,2.0,point (-123.101516 49.270809),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,4,12,133,24,148,62,0,54,0,0,0,5
250 e 6th ave #451,mount pleasant,49.265226,-123.100379,607000,1,1.0,point (-123.100379 49.265226),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,7,106,14,97,41,0,24,0,0,0,3
195 w 12th ave,mount pleasant,49.260583,-123.109316,4498000,6,5.0,point (-123.109316 49.260583),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,3,10,91,9,142,55,0,28,0,0,0,6
1048 e 7th ave #3a,mount pleasant,49.264003,-123.082144,699000,2,1.0,point (-123.082144 49.264003),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,0,7,77,1,58,16,0,23,0,0,0,3
239 w 16th ave,mount pleasant,49.257072,-123.110548,2189000,5,3.0,point (-123.110548 49.257072),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,3,8,92,3,143,53,0,28,0,0,0,5
45 w 15th ave,mount pleasant,49.257827,-123.106234,2589900,4,4.0,point (-123.106234 49.257827),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,3,11,91,7,142,55,0,29,0,0,0,6
371 e 16th ave,mount pleasant,49.256801,-123.096832,1575000,3,3.0,point (-123.096832 49.256801),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,0,1,8,87,4,118,39,0,26,0,0,0,2
356 w 15th ave #2,mount pleasant,49.2575,-123.112465,1098000,2,1.0,point (-123.112465 49.2575),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,5,6,85,3,124,48,0,23,0,0,0,4
2888 cambie st #702,mount pleasant,49.259754,-123.114732,1300000,2,2.0,point (-123.114732 49.259754),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,5,7,72,3,101,43,0,18,0,0,0,5
180 e 2nd ave #1012,mount pleasant,49.268674,-123.101202,749990,1,1.0,point (-123.101202 49.268674),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,3,11,119,16,126,49,0,53,0,0,0,4
39 w 12th ave,mount pleasant,49.260551,-123.105971,1438000,2,2.0,point (-123.105971 49.260551),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,10,87,10,137,50,0,24,0,0,0,6
63 w 13th ave,mount pleasant,49.25965,-123.106526,1765000,3,3.0,point (-123.106526 49.25965),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,10,88,10,141,52,0,24,0,0,0,6
1775 quebec st #607,mount pleasant,49.269514,-123.103314,749999,1,1.0,point (-123.103314 49.269514),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,4,13,135,19,148,60,0,54,0,0,0,4
830 e 7th ave #211,mount pleasant,49.26404,-123.086412,429000,1,1.0,point (-123.086412 49.26404),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,1,6,74,2,37,12,0,12,0,0,0,1
311 e 6th ave #405,mount pleasant,49.265607,-123.098523,635000,1,1.0,point (-123.098523 49.265607),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,2,7,111,14,97,40,0,24,0,0,0,3
445 w 2nd ave #townhouse 101,mount pleasant,49.266828,-123.113794,1328000,2,3.0,point (-123.113794 49.266828),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,4,9,7,82,11,171,66,0,46,0,0,0,6
1136 e 10th ave,mount pleasant,49.261189,-123.08052,2099900,5,2.0,point (-123.08052 49.261189),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,0,8,85,1,68,18,0,24,0,0,0,3
2112 prince edward st,mount pleasant,49.265872,-123.095414,2299000,3,4.0,point (-123.095414 49.265872),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,2,7,111,13,94,37,0,25,0,0,0,3
2239 saint catherines st #301,mount pleasant,49.264578,-123.085505,875000,2,2.0,point (-123.085505 49.264578),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,1,5,70,2,37,11,0,11,0,0,0,1
830 e 7th ave #111,mount pleasant,49.26404,-123.086412,399900,0,1.0,point (-123.086412 49.26404),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,1,6,74,2,37,12,0,12,0,0,0,1
88 w 1st ave #602,mount pleasant,49.270596,-123.106408,710000,1,1.0,point (-123.106408 49.270596),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,10,15,150,28,187,79,0,69,0,0,0,8
2731 sophia st,mount pleasant,49.260314,-123.097529,949000,2,1.0,point (-123.097529 49.260314),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,2,2,7,114,7,108,40,0,23,0,0,0,2
3199 saint george st,mount pleasant,49.256755,-123.094078,1499000,3,2.0,point (-123.094078 49.256755),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,0,1,9,88,3,114,38,0,25,0,0,0,2
1166 e 11th ave #1,mount pleasant,49.260284,-123.079823,1998800,4,4.0,point (-123.079823 49.260284),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,0,8,88,1,71,18,0,24,0,0,0,3
464 e 12th ave,mount pleasant,49.25948,-123.093791,1648000,5,2.0,point (-123.093791 49.25948),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,0,2,6,87,4,112,34,0,24,0,0,0,2
528 e 12th ave,mount pleasant,49.259483,-123.092331,1200000,3,3.0,point (-123.092331 49.259483),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,0,2,7,86,3,104,31,0,22,0,0,0,2
2316 prince albert st,mount pleasant,49.264002,-123.086872,1399000,6,3.0,point (-123.086872 49.264002),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,1,7,78,2,39,15,0,13,0,0,0,1
888 e 12th ave,mount pleasant,49.25942,-123.085662,2750000,7,7.0,point (-123.085662 49.25942),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,0,5,76,1,59,15,0,11,0,0,0,2
830 e 14th ave,mount pleasant,49.25763,-123.086523,2498000,4,4.0,point (-123.086523 49.25763),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,0,5,81,1,64,16,0,12,0,0,0,2
827 e 16th ave,mount pleasant,49.256569,-123.086848,2248000,3,2.0,point (-123.086848 49.256569),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,0,7,82,1,63,16,0,10,0,0,0,2
2817 clark dr #201,mount pleasant,49.259353,-123.077979,588000,2,2.0,point (-123.077979 49.259353),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,0,7,89,1,74,19,0,23,0,0,0,3
302 379 e broadway,mount pleasant,49.262994,-123.096474,659900,1,1.0,point (-123.096474 49.262994),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,2,7,111,10,96,40,0,25,0,0,0,3
217 678 w 7th avenue,mount pleasant,49.265018,-123.110122,666000,1,1.0,point (-123.110122 49.265018),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,4,11,85,10,142,56,0,33,0,0,0,6
540 e 11th avenue,mount pleasant,49.260377,-123.091996,1198000,2,1.0,point (-123.091996 49.260377),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,0,2,7,87,4,97,29,0,21,0,0,0,2
1 1166 e 11th avenue,mount pleasant,49.260284,-123.079823,1998800,4,4.0,point (-123.079823 49.260284),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,0,8,88,1,71,18,0,24,0,0,0,3
1718 1618 quebec street,mount pleasant,49.271542,-123.1015,699900,1,1.0,point (-123.1015 49.271542),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,4,12,135,26,147,64,0,56,0,0,0,5
319 2377 e 11th avenue,mount pleasant,49.26103,-123.111724,679900,1,1.0,point (-123.111724 49.26103),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,5,9,86,7,132,53,0,28,0,0,0,5
403 2377 e 11th avenue,mount pleasant,49.260926,-123.095549,1199900,2,3.0,point (-123.095549 49.260926),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,2,2,6,113,7,100,36,0,23,0,0,0,2
106 2377 e 11th avenue,mount pleasant,49.260868,-123.103296,1319900,2,3.0,point (-123.103296 49.260868),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,2,10,89,10,134,48,0,28,0,0,0,6
309 2377 e 11th avenue,mount pleasant,49.260799,-123.09801,1489900,3,3.0,point (-123.09801 49.260799),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,2,2,7,114,8,105,40,0,24,0,0,0,3
311 2520 guelph street,mount pleasant,49.262215,-123.094458,699900,0,1.0,point (-123.094458 49.262215),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,2,2,6,106,7,93,34,0,23,0,0,0,2
501 209 e 7th avenue,mount pleasant,49.264857,-123.100405,1398000,3,2.0,point (-123.100405 49.264857),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,7,107,12,98,41,0,24,0,0,0,3
1161 e 11th avenue,mount pleasant,49.260807,-123.080088,1999999,4,4.0,point (-123.080088 49.260807),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,0,8,86,1,70,18,0,24,0,0,0,3
153 2230 e 1st avenue,mount pleasant,49.270484,-123.102109,1526900,3,3.0,point (-123.102109 49.270484),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,4,13,131,23,153,61,0,55,0,0,0,5
1219 1768 cook street,mount pleasant,49.269664,-123.109934,618000,1,1.0,point (-123.109934 49.269664),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,6,11,13,129,20,186,88,0,79,0,0,0,7
105 205 e 10th avenue,mount pleasant,49.262278,-123.100641,625000,0,1.0,point (-123.100641 49.262278),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,7,110,11,112,41,0,24,0,0,0,3
923-925 e broadway,mount pleasant,49.26273,-123.084629,3788000,14,6.0,point (-123.084629 49.26273),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,0,5,66,1,35,10,0,11,0,0,0,1
371 e 16th avenue,mount pleasant,49.256801,-123.096832,1575000,3,3.0,point (-123.096832 49.256801),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,0,1,8,87,4,118,39,0,26,0,0,0,2
18 e 1st avenue,mount pleasant,49.269926,-123.104176,1588000,3,3.0,point (-123.104176 49.269926),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,7,12,142,22,158,65,0,58,0,0,0,6
1202 1788 ontario street,mount pleasant,49.269533,-123.104232,2798000,2,2.0,point (-123.104232 49.269533),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,5,12,137,19,150,62,0,57,0,0,0,6
903 1678 pullman porter street,mount pleasant,49.270746,-123.103739,2349000,2,2.0,point (-123.103739 49.270746),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,8,12,143,25,166,63,0,61,0,0,0,5
1010 38 w 1st avenue,mount pleasant,49.26994,-123.105572,1090000,2,2.0,point (-123.105572 49.26994),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,8,13,142,22,169,68,0,67,0,0,0,7
806 298 e 11 avenue,mount pleasant,49.260833,-123.098885,969000,2,2.0,point (-123.098885 49.260833),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,2,2,7,112,9,107,41,0,24,0,0,0,3
802 123 w 1st avenue,mount pleasant,49.270787,-123.107603,1395000,2,2.0,point (-123.107603 49.270787),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,13,16,154,29,200,91,0,73,0,0,0,9
409 210 e 5th avenue,mount pleasant,49.266061,-123.100355,1399000,2,2.0,point (-123.100355 49.266061),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,7,110,15,100,41,0,24,0,0,0,3
411 298 e 11th avenue,mount pleasant,49.260833,-123.098885,709000,1,1.0,point (-123.098885 49.260833),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,2,2,7,112,9,107,41,0,24,0,0,0,3
460 e 5th avenue,mount pleasant,49.265884,-123.093391,1499000,3,3.0,point (-123.093391 49.265884),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,2,7,112,10,85,30,0,24,0,0,0,2
1504 1775 quebec street,mount pleasant,49.269514,-123.103314,699000,1,1.0,point (-123.103314 49.269514),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,4,13,135,19,148,60,0,54,0,0,0,4
405 288 e 8th avenue,mount pleasant,49.263313,-123.09931,879000,2,1.0,point (-123.09931 49.263313),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,7,107,11,102,39,0,24,0,0,0,3
101 830 e 7th avenue,mount pleasant,49.26404,-123.086412,499900,1,1.0,point (-123.086412 49.26404),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,1,6,74,2,37,12,0,12,0,0,0,1
309 285 e 10th avenue,mount pleasant,49.262275,-123.099907,649800,1,1.0,point (-123.099907 49.262275),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,3,7,109,11,107,40,0,24,0,0,0,3
101 710 e 6th avenue,mount pleasant,49.264962,-123.088729,649000,1,1.0,point (-123.088729 49.264962),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,1,5,112,3,55,17,0,16,0,0,0,1
204 975 e broadway,mount pleasant,49.262724,-123.083955,499000,1,1.0,point (-123.083955 49.262724),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,0,5,68,1,35,10,0,11,0,0,0,1
1701 1708 ontario street,mount pleasant,49.269924,-123.104139,1788000,2,2.0,point (-123.104139 49.269924),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,5,7,12,142,22,158,65,0,58,0,0,0,6
403 2055 yukon street,mount pleasant,49.267088,-123.113233,629000,1,1.0,point (-123.113233 49.267088),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,4,9,7,90,13,177,65,0,48,0,0,0,6
408 480 16th avenue,mount pleasant,49.257139,-123.114427,963900,1,1.0,point (-123.114427 49.257139),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,3,5,7,81,2,96,40,0,18,0,0,0,4
103 1040 e broadway avenue,mount pleasant,49.262105,-123.08251,499900,1,1.0,point (-123.08251 49.262105),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,2,0,4,77,1,56,12,0,20,0,0,0,2
2326 windsor street,mount pleasant,49.264013,-123.083002,1399000,3,3.0,point (-123.083002 49.264013),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,0,1,0,4,72,0,39,11,0,12,0,0,0,2
2731 sophia street,mount pleasant,49.260314,-123.097529,949000,2,1.0,point (-123.097529 49.260314),9598,1920,840,168,1526,305,7232,1446,7310,9450,4765,4015,2185,1120,7610,11605,4920,5650,1670,7610,1,2,2,7,114,7,108,40,0,23,0,0,0,2
1188 w 55th ave,oakridge,49.220119,-123.132186,28880000,8,12.0,point (-123.132186 49.220119),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,0,0,56,1,21,7,0,6,0,0,0,1
1332 w 51st ave,oakridge,49.22465,-123.135958,6480000,5,7.0,point (-123.135958 49.22465),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,1,0,69,0,12,8,0,3,0,0,0,2
1196 w 48th ave,oakridge,49.227388,-123.133219,6990000,6,7.0,point (-123.133219 49.227388),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,2,0,68,0,5,5,0,2,0,0,0,2
6010 granville st,oakridge,49.231439,-123.139215,3198000,4,3.0,point (-123.139215 49.231439),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,1,0,66,0,5,5,0,2,0,0,0,2
1198 w 55th ave,oakridge,49.220129,-123.133097,10990000,4,4.0,point (-123.133097 49.220129),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,0,1,59,1,23,7,0,7,0,0,0,1
6076 tisdall st #605,oakridge,49.230352,-123.121141,499000,1,1.0,point (-123.121141 49.230352),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,2,3,0,62,0,5,8,0,2,0,0,0,2
185 w 45th ave,oakridge,49.229855,-123.110477,3590000,5,5.0,point (-123.110477 49.229855),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,2,0,2,65,0,7,5,0,2,0,0,0,1
988 w 54th ave #203,oakridge,49.221676,-123.137879,788000,2,2.0,point (-123.137879 49.221676),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,0,2,72,1,27,9,0,7,0,0,0,1
7123 selkirk st,oakridge,49.221187,-123.133918,6980000,6,8.0,point (-123.133918 49.221187),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,0,0,61,1,21,7,0,6,0,0,0,2
688 fairchild rd #204,oakridge,49.230828,-123.120572,968000,2,2.0,point (-123.120572 49.230828),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,2,3,0,62,0,5,8,0,2,0,0,0,2
1238 w 45th ave,oakridge,49.230128,-123.133482,6688000,10,10.0,point (-123.133482 49.230128),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,3,0,70,0,5,5,0,2,0,0,0,2
1332 w 47th ave,oakridge,49.228392,-123.135827,5990000,5,7.0,point (-123.135827 49.228392),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,1,0,70,0,5,5,0,2,0,0,0,2
1055 w 57th ave,oakridge,49.219579,-123.130073,4499999,8,6.0,point (-123.130073 49.219579),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,0,0,54,0,18,7,0,4,0,0,0,2
7232 granville street,oakridge,49.220342,-123.139696,2688000,3,2.0,point (-123.139696 49.220342),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,0,2,65,1,27,8,0,9,0,0,0,1
6789 cambie street,oakridge,49.223577,-123.117208,5888000,4,3.0,point (-123.117208 49.223577),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,2,0,0,50,0,6,7,0,2,0,0,0,1
1188 w 55th avenue,oakridge,49.220119,-123.132186,28880000,8,12.0,point (-123.132186 49.220119),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,0,0,56,1,21,7,0,6,0,0,0,1
6926 tisdall street,oakridge,49.222376,-123.120409,3290000,11,4.0,point (-123.120409 49.222376),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,3,1,1,57,0,7,6,0,5,0,0,0,2
950 w 43rd avenue,oakridge,49.230825,-123.130458,1699000,3,4.0,point (-123.130458 49.230825),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,3,0,63,0,5,5,0,2,0,0,0,1
1426 w 48th avenue,oakridge,49.227561,-123.138059,5699000,6,6.0,point (-123.138059 49.227561),1595,319,138,28,395,79,1062,212,4595,3005,1090,1035,630,505,4785,3430,1065,1845,700,4785,0,0,1,0,66,0,5,4,0,2,0,0,0,2
